conditions,brand,year,gearbox,adress,price,image
Venant,Peugeot,2017,Manuelle,Sacré-cœur                                                                                 Dakar,7500000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d5f50e964566eadd59adb06fd8f3e6fe/-/horizon-files-prod/ed/picture/qj4qpxkr/712288c242c24032d92f337102ea9a4a2744c45e.jpg
Venant,B,M,W,Pikine                                                                                 Dakar,14500000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/725bedafdf21b4a4aba806421c71fcaf/-/horizon-files-prod/ed/picture/qv4wkwzj/365f4f44647bcc3b74e9691c28d33890eb9f2ad4.jpg
Venant,Hyundai,2016,Automatique,Almadies 2                                                                                 Dakar,7300000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/e230af99a4dcd0c823db0afb43258832/-/horizon-files-prod/ed/picture/qv4wkwkj/77bb4d9282ff08fb968a5f0c48150b20b7fb0559.jpg
D'occasion,Nissan,2014,Manuelle,Mbour                                                                                 Thiès,4000000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/72664661776e5920c25826426a833cf1/-/horizon-files-prod/ed/picture/q9mj6g9v/9c2386d5f7b9c38652418f578b2cb26deffefbf2.jpg
Venant,Ford,2016,Automatique,Hlm grand-yoff                                                                                 Dakar,4700000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/4936537a2b0a7a4db253998403f8d8dd/-/horizon-files-prod/ed/picture/qm5gnv4w/9e940b4fc6933e46fc81d1824649a4f5b43e530a.jpg
D'occasion,Peugeot,2011,Manuelle,Guediawaye                                                                                 Dakar,3850000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/36d8f7177cc42bde5222455cdd91a783/-/horizon-files-prod/ed/picture/q44n6nr4/f42114f610eae286645c8671cefe2cc54fc406ac.jpg
Venant,Jeep,2018,Automatique,Hlm                                                                                 Dakar,12000000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/98f0b6891f5073946f6bcefbf2082e6e/-/horizon-files-prod/ed/picture/qj4qxqp5/1c374540ff158c41a7b78616aacaae6eb2e8d5a4.jpg
Venant,Hyundai,2016,Automatique,Guediawaye                                                                                 Dakar,10500000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/56518fad337ee9e82958812ab9c23c07/-/horizon-files-prod/ed/picture/q9mjnjk5/a6e55756de33fd5cafba7f7918c764f9944c5346.jpg
Venant,Mitsubishi,2016,Automatique,Guediawaye                                                                                 Dakar,9200000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/38732972a622e1a1ae606d95098b0e7b/-/horizon-files-prod/ed/picture/qenvxvrd/c85ecefffd33a6dedb35a9f0d62a240a9135b245.jpg
Venant,Citroen,2017,Manuelle,Ouest foire                                                                                 Dakar,6700000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/2f269b6cd5a7a1eabd0b05d6babde3be/-/horizon-files-prod/ed/picture/qde72kx2/3929b6ce9910b5ea0f0cefc03b5990f64bf01165.jpg
Venant,B,M,W,Parcelles Assainies                                                                                 Dakar,17500000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d611dfdd2280156ad92d118c781449de/-/horizon-files-prod/ed/picture/q78wx6pn/13c73c72389aa12af2956881bad8be6cd250cffa.jpg
Venant,Hyundai,2017,Automatique,Liberte 6 extension                                                                                 Dakar,10000000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/e5479b529b806e15fd40c16b446fc0c6/-/horizon-files-prod/ed/picture/qzvppq59/7b3f7eca446bf184518d33a6232058a00d48bc02.jpg
D'occasion,Mercedes-,Benz,2018,Keur Massar                                                                                 Dakar,20000000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c58ed1d156e23deea92031a1356145a3/-/horizon-files-prod/ed/picture/qpdm09dq/1f8cf9daedf7ac9d055bc49b2d1ecb93f07ae936.jpg
D'occasion,Chevrolet,2009,Automatique,Patte d‘oie                                                                                 Dakar,2700000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/720b64208231571907195a83eef72c6f/-/horizon-files-prod/ed/picture/qwepnqxd/36cfc33ce876375551a29ba81dc45a9cd2248108.jpg
D'occasion,Renault,2002,Manuelle,Guediawaye                                                                                 Dakar,1900000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/2eb264c29c2cbca33981460bc781ff0c/-/horizon-files-prod/ed/picture/qj4qxqre/905df2c9d1c14633b6abc544931e8b22b637588d.jpg
D'occasion,Nissan,2014,Manuelle,Mbour                                                                                 Thiès,4000000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/72664661776e5920c25826426a833cf1/-/horizon-files-prod/ed/picture/q9mj6g9v/9c2386d5f7b9c38652418f578b2cb26deffefbf2.jpg
Venant,Ford,2016,Automatique,Hlm grand-yoff                                                                                 Dakar,4700000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/4936537a2b0a7a4db253998403f8d8dd/-/horizon-files-prod/ed/picture/qm5gnv4w/9e940b4fc6933e46fc81d1824649a4f5b43e530a.jpg
D'occasion,Mercedes-,Benz,2016,Liberte 6 extension                                                                                 Dakar,13000000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f6b054c4e02df8aeca9c09ade2b2ad17/-/horizon-files-prod/ed/picture/qpdmnpjr/3068ed3b413529b8966008ab2525546ec38ab7e9.jpg
Venant,Mazda,2017,Automatique,Liberte 6 extension                                                                                 Dakar,10500000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/6d38d86e86d33c04d37aa7098dda3ae0/-/horizon-files-prod/ed/picture/q6xdn5d7/5a2b3db2f3f50a034c873035a05c0f195f358176.jpg
Venant,Hyundai,2016,Automatique,Liberte 6 extension                                                                                 Dakar,10000000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/ab81c9997fdafb319c3c729befd12c12/-/horizon-files-prod/ed/picture/q9mjk54n/dcf59a03fbad6c2fa94a18eca5f552452eedd7d3.jpg
Venant,Mercedes-,Benz,2020,Almadies                                                                                 Dakar,32000000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/bfb81b58d3a924d86316b76c7ca5bf0c/-/horizon-files-prod/ed/picture/qv4wkwew/4f54d793f69d18979f7dafa68d0466cb062250e8.jpg
D'occasion,Hyundai,2012,Automatique,Grand-Dakar                                                                                 Dakar,5500000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/698dbcba38b7839b125a831fc45d477b/-/horizon-files-prod/ed/picture/q2j0k4z8/3b63354dda3c83f3e3d119bcff5424477869e94b.jpg
Neuf,Nissan,2016,Automatique,Guediawaye                                                                                 Dakar,7000000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/3aafff3a8f6b9ed2130660bd837d3479/-/horizon-files-prod/ed/picture/qq42wegv/3d35443feadf1e7bb9e3ed9c9b1a049cb6298043.jpg
Neuf,Ford,2018,Automatique,Guediawaye                                                                                 Dakar,4900000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/4321957efc5200115994f72f72421d41/-/horizon-files-prod/ed/picture/qngpjpg0/3c60d2b67fcedeb1c45bdb5b6ac6222cd88cb813.jpg
Venant,Range ,Rover,2016,Point-e                                                                                 Dakar,23000000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/d6e29eaa74f1ebf16e85bf4d30cb8b7c/-/horizon-files-prod/ed/picture/qxjpk20j/3a55c32dc8deb749b0fdd0353a69c54b1cf04499.jpg
D'occasion,Ford,2019,Automatique,Yoff                                                                                 Dakar,6900000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/5e9292bd1a88fc382b49abef6557b5e9/-/horizon-files-prod/ed/picture/q0g78pq6/0babfbf36113b3437c2a6d5acb0a8ae3a1d3875b.jpg
Venant,Volkswagen,2018,Automatique,Sacré-cœur                                                                                 Dakar,15000000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/98bd9618f6be8c43b395706562f2cc12/-/horizon-files-prod/ed/picture/qzvpzxr6/75dab358c5bc8e646dfd4ef90215663ddb1c8e61.jpg
D'occasion,Chevrolet,2015,Automatique,Guediawaye                                                                                 Dakar,6200000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/2e9eee54318f6de698a1d22f4d773997/-/horizon-files-prod/ed/picture/q9mjwmzp/00f6f1a4bd0dcbdab388f7162676661a54a99b82.jpg
Venant,Kia,2016,Automatique,Parcelles Assainies                                                                                 Dakar,9500000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/e56d6017a913bb46ba1b174566a0c71c/-/horizon-files-prod/ed/picture/q78wm8e5/536897aaee26b46e29bf560bdd05dea6c5f3092c.jpg
D'occasion,Ford,2017,Automatique,Ouest foire                                                                                 Dakar,16900000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/bb14ff4f5509bfd936211dfabccffc36/-/horizon-files-prod/ed/picture/q78w05q8/930ea9592ad4e7686745ef68e1bd6983591adc22.jpg
Neuf,Chevrolet,2016,Automatique,Cité Damel                                                                                 Dakar,5500000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/5ec6c2b9300b254a8a9e2a989b4d7f88/-/horizon-files-prod/ed/picture/qq4257nw/3ff2be7567341f422b1b5bfd45c9961026b3e2f9.jpg
Venant,Peugeot,2017,Manuelle,Ouest foire                                                                                 Dakar,8900000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/84a4deacce55f67f9697555258d56155/-/horizon-files-prod/ed/picture/qzvpjdwg/b95478b9f91d1e0193874e34e334c5ebba423ea1.jpg
Réconditionné,Toyota,2019,Automatique,VDN                                                                                 Dakar,21900000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/bc9555b8adb78717eb096c69090871e6/-/horizon-files-prod/ed/picture/q56dpzm5/d840d4ee2a0a0bf4e780b706be03292207120c30.jpg
D'occasion,Autres,2018,Manuelle,Sicap foire                                                                                 Dakar,2800000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/8fe8d0e8e0065112d5c6e4850a12d565/-/horizon-files-prod/ed/picture/q8v495r9/56edafafd723667cb9c5da387ae4e86f26aa38aa.jpg
D'occasion,Peugeot,2009,Manuelle,Golf                                                                                 Dakar,3900000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/062814d572eabe0c733d1e22d7fb82e4/-/horizon-files-prod/ed/picture/q6xdr2zp/db6598e03a3d1482c3cdc89666d962b0c1e1ca57.jpg
Venant,Ford,2018,Automatique,Parcelles Assainies                                                                                 Dakar,12000000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/65691d1989cbc09141963969da16b0cb/-/horizon-files-prod/ed/picture/qq42576e/7e372f347f9e23535ec7355f9f0eb198aac00b5e.jpg
Venant,Kia,2014,Automatique,Golf                                                                                 Dakar,5500000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/11f47a7ed08cb6f1b797823f3f7bbe4d/-/horizon-files-prod/ed/picture/qwepk2wp/694139839555a33e4e0c8a5e98b9d094d1ab03ef.jpg
Venant,Ford,2018,Automatique,Grand-Dakar                                                                                 Dakar,9800000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/896192922afe867a5e32de843ff05af8/-/horizon-files-prod/ed/picture/qq42wrzz/c4622a047d43bb4a939b4583cdc6cf40a213c26c.jpg
D'occasion,Toyota,2014,Automatique,Ouakam                                                                                 Dakar,8700000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/ddbee05368c289e6a3a055d0e2625903/-/horizon-files-prod/ed/picture/qenvxq94/217347478d7b66949362019637fae864a533af05.jpg
D'occasion,Chevrolet,2015,Automatique,Guediawaye                                                                                 Dakar,6200000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/2e9eee54318f6de698a1d22f4d773997/-/horizon-files-prod/ed/picture/q9mjwmzp/00f6f1a4bd0dcbdab388f7162676661a54a99b82.jpg
Venant,Ford,2016,Automatique,Hlm grand-yoff                                                                                 Dakar,4700000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/4936537a2b0a7a4db253998403f8d8dd/-/horizon-files-prod/ed/picture/qm5gnv4w/9e940b4fc6933e46fc81d1824649a4f5b43e530a.jpg
D'occasion,Toyota,1996,Manuelle,Almadies                                                                                 Dakar,7000000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/f02e5cd5f2cdc2b0622772231d2b1a96/-/horizon-files-prod/ed/picture/q6xdvkdv/952de82e35e412f334e43b2880d85b3f128a9036.jpg
D'occasion,Range ,Rover,2015,Plateau                                                                                 Dakar,8000000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/099906bcc4999a90ae4eb236957d0af8/-/horizon-files-prod/ed/picture/q2j0k982/fa309f687038aeaea6beec36f2ca2a99d44263f7.png
D'occasion,Mitsubishi,2021,Manuelle,Fass                                                                                 Dakar,13500000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/9efe2f02794090f45b1e7b51cad33b36/-/horizon-files-prod/ed/picture/qkr8xg8m/e19039e6e53ab15f57d4818fb72873743b07bafd.jpg
D'occasion,Hyundai,2016,Automatique,Sicap foire                                                                                 Dakar,10500000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/67bda49cdbc914c2ccf9a692f0938109/-/horizon-files-prod/ed/picture/qgqw9q4n/7f7bb314ae61ccf4e3d36b3c7da0d215ea86afce.jpg
Venant,Citroen,2016,Manuelle,Hlm                                                                                 Dakar,5800000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/4c119606fd68b66f9640b450f61ae22d/-/horizon-files-prod/ed/picture/qpdmn9zq/fbb873e44121de03d51aff14fe9e64e941bcc4d7.jpg
Venant,Hyundai,2019,Manuelle,Hlm grand-yoff                                                                                 Dakar,14000000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/790e43f24b2e16cd1e8339aa8a6aca3a/-/horizon-files-prod/ed/picture/q9mjn840/5a95647c283fcf9e4750b6d8c354fed81ab01de9.jpg
Venant,Hyundai,2016,Automatique,Plateau                                                                                 Dakar,12000000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/c8e603b9ed7487e19038388142763416/-/horizon-files-prod/ed/picture/q78w05vg/223f65fdf96412f8f0707dbb2c8ca566bbbde35f.jpg
Venant,Ford,2017,Automatique,Parcelles Assainies                                                                                 Dakar,8300000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/63ad0a4b58c2178f9f2fb2873db3b1c2/-/horizon-files-prod/ed/picture/qq42wvpe/e63c5844f70ee4b3557d577e8739a0b813c4d8f1.jpg
Venant,Toyota,2008,Automatique,Saly Portudal                                                                                 Thiès,12500000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/57aa7ae5eb51e5c2fb46a322876655ca/-/horizon-files-prod/ed/picture/qzvdp9dv/87e27efdbdec1ab776f215229bd7aa878d654174.jpg
D'occasion,Jeep,2016,Automatique,Yene                                                                                 Dakar,10000000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/4bb6312aa0d188492027d36d47802a5b/-/horizon-files-prod/ed/picture/qj4qxjp8/828bd6761f1a561043bfdaaad97172c967970920.jpg
D'occasion,Chevrolet,2015,Automatique,Guediawaye                                                                                 Dakar,6200000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/2e9eee54318f6de698a1d22f4d773997/-/horizon-files-prod/ed/picture/q9mjwmzp/00f6f1a4bd0dcbdab388f7162676661a54a99b82.jpg
Venant,Kia,2016,Automatique,Parcelles Assainies                                                                                 Dakar,9500000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/e56d6017a913bb46ba1b174566a0c71c/-/horizon-files-prod/ed/picture/q78wm8e5/536897aaee26b46e29bf560bdd05dea6c5f3092c.jpg
D'occasion,Mazda,2016,Automatique,Cambérène                                                                                 Dakar,8500000 ,https://i.roamcdn.net/hz/ed/listing-thumb-224w/50bbeca40dbbc24462683ce68a8c62ff/-/horizon-files-prod/ed/picture/q8v49z64/fa1fe26c9841912ef5ca9e9e1f122909260d752b.jpg
